,product,date,rating,title,reviews
253,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 8, 2023",3.0 out of 5 stars,Not Bad but,Not bad but not what I was thinking it would be. It’s more like flat orange soda. I was hoping for a little carbonation.
254,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 8, 2023",3.0 out of 5 stars,Damaged goods,Had on auto ship. 3 out of 4 packages have come in with exploded cans. Some are nearly empty . Packages that way outside box was fine.
255,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 6, 2023",3.0 out of 5 stars,Shipping is bad,Ordered these twice now because I like them so much. But when the cans show up like this it isn’t cost effective to buy them on Amazon. Some free cases would be super awesome!
256,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 2, 2023",3.0 out of 5 stars,Product left on ground,Product id good but was left under mailbox on road side for anyone to take. Mailboc 1/4 mile from house. Very poor delivery
257,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 21, 2023",3.0 out of 5 stars,Taste is great. Reaction is not,"I loved this, but unfortunately I had a reaction to one of the ingredients, and it gave me what felt like a sunburn."
258,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 21, 2023",3.0 out of 5 stars,Rich Mans Pre Workout Drink..,The price is ridiculous... You are better off buying a pre workout... But the taste is great.. it's a great pick me up and flavors are better than any other crap energy drink..
259,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 18, 2023",3.0 out of 5 stars,Best Pre workout Energy Drink,"Flavor is phenomenal, no crash, drink one every morning, really liking the price drop on my recent subscribe and save, however 2 times in the past 5 months have my packages been “damaged” and returned with me receiving a refund within 2 weeks, pretty annoying to someone who relies on subscribe and save and drinks one of these every morning"
260,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 17, 2023",3.0 out of 5 stars,Inventory issues when being shipped. Wrong items.,"I've been ordering this brand for a while now by the case each time. Like the starburst flavors and the pricing is decent when it's around $22-23 (on sale). I placed an order and it arrived next day. When I opened the box I didn't even realize it was the wrong item till I picked up a can from the case and noticed it was a 12oz can (the girth didn't feel right) this is how I noticed. Not just the wrong flavor. Someone somewhere at Amazon or C4 isn't doing validation or following procedures correctly. The weight and size of the 12oz case is not the same as a 16oz case. Wrong size, wrong flavor, wrong weight. So no employee caught this and no Amazon systems caught this.

When the item is correct it's great. I love the brand, the flavors, the performance, the price. Just this specific time someone really messed up. Thankfully Amazon's AI support issued me a refund and let me keep the wrong item due to the fact that they won't accept a return on it. So I'll use the credit and try buy another case and hope for the best.

Side note - I tried to order a case of the skittle flavor twice. Both times it said ""preparing for shipping"" with an ETA for 2 days, but never shipped. So something is going on at Amazon with the products not being available from the vendor. Use caution."
261,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 16, 2023",3.0 out of 5 stars,Dent and flavor issues,"Dented cans probably because the loose box it was shipped in. Amazon for food items hasn’t convinced me yet.
Flavor doesn’t seem right. Not really strawberry and that’s because of the strong sweetener flavor. Not something I would buy again."
262,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 14, 2023",3.0 out of 5 stars,Some flavors not ebt eligible,I wanted to try other flavors but they are not ebt eligible 🤔 I don’t understand that
263,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 14, 2023",3.0 out of 5 stars,Not sure if I like it,"I’m on day 2 of trying C4. To be honest I’m not a fan of the tingle that you get. It feels like an itch but it does go away after about 30 or so mins. Energy wise i don’t feel any significant energy increase. Compared of monster I don’t feel as energized during exercise after drinking C4. Taste wise it’s ok. To be honest im not a fan of no sugar drinks as they usually have an artificial sugar after taste. Unfortunately this one has that after taste that you usually get after drinking non-sugar or sugar substitute drinks. I’m not a fan of the aftertaste. It does taste ok, it has a slight berry taste, does it taste like a bomb pop? In my opinion I don’t think it does. Unfortunately I don’t think I’ll be re-purchasing this one."
264,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 12, 2023",3.0 out of 5 stars,C4,"The flavor is good but when I received the delivery, half of the cans are smashed."
265,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 11, 2023",3.0 out of 5 stars,Delivery Damaged goods not able to return or replace,"Product was great but once package was opened there were several cans in the box that are punctured and leaking.
Cant return..."
266,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 4, 2023",3.0 out of 5 stars,Caution,"I've ordered several cases before and this is the first one to come with a busted can. Great product and taste, but keep in mind you might not get all of them intact."
267,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 28, 2023",3.0 out of 5 stars,Too sweet for my taste.,Not really any flavor. Just alot of sweetness.
268,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 27, 2023",3.0 out of 5 stars,Smaller cans than the store,"Just FYI incase you assume and don’t read, these are little 12oz cans not the 16oz you buy everywhere else. I was disappointed. But still not a terrible deal. I do LOVE this energy drink, gives you a nice tingly burn like a pre workout. Flavors are excellent also."
269,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 26, 2023",3.0 out of 5 stars,"Eh, the drink is highly acidic.",I liked these because there's no sodium but compared to other energy drinks you can distinctly tell there's more acid in this drink. Could barely drink two a day without having acid reflux and I'm 26 years old lol and I'm used to drinking 4 cans of monster a day with no issues
270,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 15, 2023",3.0 out of 5 stars,Crushed and empty drinks from damaged box,"Play Video
Value of money is normally great, but this time some of the drinks were empty and crushed because the box was damaged."
271,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 13, 2023",3.0 out of 5 stars,Great drink - shipping it is rough,I love this flavor but it arrived with two cans busted open. The wet box was placed inside a plastic bag. It was a huge mess. I won’t order it this way again.
272,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 10, 2023",3.0 out of 5 stars,They're here,"I got them in time but also have 4 out of the 12 damaged, 1 can burst open in a box. The customer support is through the actual c4 company website too. Just be wary that some may done damaged"
273,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 7, 2022",3.0 out of 5 stars,Didn't realize it was sugar free yuck,Didn't know it was sugar free didn't work and couldn't really taste anything it worth the money
274,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 7, 2022",3.0 out of 5 stars,Smaller Size,same great flavor but be aware that these are only 12 oz cans instead of that's 16oz scans were all used to
275,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 24, 2022",3.0 out of 5 stars,Great Flavor but Gave Me Tingles!,The flavor of the Frozen Bombsickle is amazing but unfortunately it has beta-alanine in it which causes a tingling sensation throughout your body which I do not like at all. I cannot drink these. If you are sensitive to beta-alanine these drinks are not for you.
276,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 19, 2022",3.0 out of 5 stars,Don’t over use this product. It caused stomach pains to my entire family.,"This product taste good . However, it causes major stomach pain to my family when we consumed it everyday."
277,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 19, 2022",3.0 out of 5 stars,Just too expensive,Good flavor
278,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 10, 2022",3.0 out of 5 stars,The best,This is as important as protein
279,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 8, 2022",3.0 out of 5 stars,Great value and flavor - just came battered and beaten,"Love C4 and most of their beverages, but (although it may sound menial) it was unfortunate I had to pour my can into a glass to enjoy because of the state of the can... And in order to do so, I had to open with a can opener due to the dented lid. Not terribly upset but changed how and where I could enjoy the drink."
280,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 29, 2022",3.0 out of 5 stars,Tricked me,"It's my fault for not noticing, but these are 12fl Oz, not the normal 16 like every other drink is. So if you think this is a good deal, it's not. Just pay more for a 16fl oz"
281,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 26, 2022",3.0 out of 5 stars,Shipping needs some work,"This is hands down my favorite energy drink & pre-work out brand, but I've been incredibly disappointed with my last 2 orders
One was lost entirely and the lemon case had 3 damaged cans and soaked packaging
My rating would be higher if there was a more clear way to contact customer service at cellucor to get some kind of partial refund, but I wasn't able to see anything at my first pass on the website

Definitely don't bank on these shipping intact or at all. I suggest getting their powder pre-work out as a kind of backup if you choose these as your main pre-work out

The Strawberry and Cherry are on point for Starburst flavor. Lemon was close enough, and I haven't tried the Orange yet.
The Skittles flavor kinda tastes like a generic candy flavor? But I could also be way off on remembering what they taste like since I haven't had them in years 😂"
282,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 25, 2022",3.0 out of 5 stars,I love this drink but horrible shipping,"My packaged arrived damaged, one can was barely useable, 2 cans were missing and my package was sticky. One can exploded in my fridge.

I love this flavor, I usually buy it from a gas ration but I decided to buy myself a pack and save money. The flavor was not as good due to the poor quality packaging."
283,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 12, 2022",3.0 out of 5 stars,Doesnt taste like a strawberry starburst at all.,In fact I'd venture to say there's very little flavor at all. I also didn't notice the caffeine doing much of anything at all. Feels like I wasted my money.
284,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 1, 2022",3.0 out of 5 stars,Very sweet,To sweet for me
285,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 1, 2022",3.0 out of 5 stars,Not pink Starburst,It doesn't taste like the pink Starburst so disappointing people saying it does in reviews have poor taste buds!
286,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 1, 2022",3.0 out of 5 stars,A hard pass,"Not the best lemon flavored energy drink I’ve had. Wish I could have found a single can in my area, I never would have chosen the multi pack. Did not remind me of the yellow starburst."
287,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 30, 2022",3.0 out of 5 stars,Small cans,"I love this flavor and this brand. When buying it I thought it would be the normal gas station sized cans, unfortunately they are the skinny cans. Although they are much smaller, they still worked okay."
288,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 25, 2022",3.0 out of 5 stars,Not happy with the delivery,I really love this flavor of C4. My issue is with the delivery. I don’t know if it was frozen in the warehouse or got jostled during transit but 4 cans out of my 12 pack were bulging. Don’t know if I can open them.
289,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 25, 2022",3.0 out of 5 stars,Damaged,Love this product but delivery clearly was too rough . Two of my cans were empty with cracks and the tops were all crushed
290,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 24, 2022",3.0 out of 5 stars,"Great item,",Shipping isn't quality isn't the greatest
291,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 22, 2022",3.0 out of 5 stars,need specific antioxidants to prevent TMAO levels,need specific antioxidants to prevent TMAO levels
292,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 21, 2022",3.0 out of 5 stars,"Great product, but received damaged",I love this product! Excellent for workouts. My only complaint is that the cans were all damaged.
293,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 17, 2022",3.0 out of 5 stars,Energy drinks,They are good too!!!
294,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 16, 2022",3.0 out of 5 stars,C4 Cans,"I don’t even know what to say. I’ve got so much messed up cans, my packaging was open. Flavor is alright, but at least none of them spilled. I’m just unsatisfied with the packaging and how it came."
295,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 6, 2022",3.0 out of 5 stars,"Disappointing, but Fruity, Energizing, and (READ BELOW V!)","This one's Great, but I thought it was a 27-Pack. Someone misnamed this sucker. But go ahead and try this out. It's tasy and delivers the Energy, much like Jolt Cola, which you should stay away from. I was curious about putting Skittles in a Drink. And now I've tried it."
296,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 26, 2022",3.0 out of 5 stars,Interesting,"These tastes great however within minutes I developed a tingling sensation in my face and hands, which is apparently a normal, non harmful result of using beta alanine. It just wasn't something I could tolerate. Apparently it doesn't happen to everyone, as I gave these to someone else who had no issues."
297,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 17, 2022",3.0 out of 5 stars,Works as intended,"Energy out of no where =)
Taste is better then advantage.gg as their items taste chalky to me
Rather drink it then gfuel but anything more then 1 can a day leaves me unable to sleep"
298,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 14, 2022",3.0 out of 5 stars,Not bad,It is the same as in stores. No cheap substitute here. It is the smaller cans.
299,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 11, 2022",3.0 out of 5 stars,Not Bad,thought it would taste different but it’s not horrible but the sour patch red berry is the best one for how good it taste plus the 0 Sugar and how it makes you Feel I would recommend any of the flavors they are really good
300,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 12, 2024",4.0 out of 5 stars,Nearly always arrive damaged,"My husband works out and finds these to be the best energy drinks for him.

Problem is they are always damaged on arrival because they are poorly packaged.

I've also learned to purchase them alone because if they are packed with other items they are so heavy, they break the other items."
301,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 11, 2024",4.0 out of 5 stars,Works too well...!,"So, this is nice it doesnt have sugar. And it has caffeiene but it has a lot of other stuff too. I had to stop drinking this because all of the different ingredients that change your blood vessels, etc. affected me too much. All I needed from this was a TINY sip and I instantly felt a rush and my body felt different, not in a really bad way, but not in a good way, either. It felt like... supernatural. I felt .... supercharged, but that it would also have a negative effect on my body in the long run. That's the only way I can really describe it. Tastes pretty good. Tastes much better chilled."
302,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 20, 2024",4.0 out of 5 stars,Pretty good c4,They were very flavorfilled..was different and something not found in the stores
303,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 17, 2024",4.0 out of 5 stars,It's crack in a can.,Gives energy for days. Then you crash. Good flavor.
304,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 13, 2024",4.0 out of 5 stars,"Flavor isn't bad, but it doesn't taste like a strawberry starburst","After seeing so many beverage makers license flavors from candy companies, I was excited to try this. Unfortunately, this doesn't taste like the pink starburst. Now - I tailored my expectations because this is a beverage, not a chewy candy, but another brand has a pink starburst flavor (""Ice"" sparkling beverages), and it very closely resembles a pink starburst - moreso than this."
305,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 9, 2024",4.0 out of 5 stars,Tastes good,Everything is good but could have had more caffeine in it. 225mg is better for workout.
306,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 1, 2024",4.0 out of 5 stars,if you like tingles…,"didn’t even think to look at the amount of beta-alanine in these as i’ve tried regular c4 from costco and such.. these have too high of beta-alanine for me, gives me the preworkout tingles that i HATE."
307,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 18, 2024",4.0 out of 5 stars,C a ns are bigger which is good,"Flavor and energy is good,"
308,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 18, 2024",4.0 out of 5 stars,Deserves 5 stars but Amazon took one away,"In my opinion , this is the best ""energy"" drink on the market that I have tried. It has a great taste and gives the energy boost that I was looking for. I hate to take away 1 star but Amazon delivered it with a leaking can"
309,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 14, 2024",4.0 out of 5 stars,Very Good,Great wake me up when you don't to make coffee
310,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 21, 2024",4.0 out of 5 stars,What I was looking for,Only gave 4 stars because there was damage to the cans
311,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 14, 2024",4.0 out of 5 stars,It's ok,Fine taste fine energy only problemis when it was delivered with 2 other cases in the box of various energy drinks it looks like someone rolled it down a hill all the cases were damaged and broke but the drinks survived so w/e
312,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 7, 2024",4.0 out of 5 stars,Wish they wouldn't discontinue this flavour,The delivery was abject. Product is fine. it was launched onto my porch because half the cans are dented. Apologies to whoever delivered it for having a bad day and deciding to take it out on this item.
313,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 1, 2024",4.0 out of 5 stars,Good energy; no crash,"I have been consuming C4 sugar-free energy drinks semi-regularly for a few years now and have been truly impressed in how the drink helps me. After drinking a can for lunch, I have sustaining energy throughout the day with absolutely no let-downs or full crashes. Also, the Bombsicle flavor is absolutely the best; it reminds me of one of the FlavorIce freezer pop flavors that I loved as a kid. If the product were a bit less expensive, I would be completely satisfied."
314,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 31, 2023",4.0 out of 5 stars,Good energy drink.,This energy drink has become a staple in our household. It even helps with blood flow to arms and legs during workouts. Do not recommend before any form of cardio.
315,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 6, 2023",4.0 out of 5 stars,like a sassy little woman... it's tart,"A wise cracking snappy little biting kickass goblin. It'll slip you a mickey and won't make you a mouse.
It's a powerful workout in a can. I love it."
316,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 6, 2023",4.0 out of 5 stars,Good energy with no headache,I like the energy it gives me but I hate the tingling! Unlike other energy drinks it doesn’t matter what time I drink them I can still sleep at night.
317,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 2, 2023",4.0 out of 5 stars,C4,I liked it because of the taste not to bad. would buy again
318,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 16, 2023",4.0 out of 5 stars,Good taste,Love the product but had a can leak
319,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 29, 2023",4.0 out of 5 stars,Damage cans.,Cans were damaged. Great product
320,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 26, 2023",4.0 out of 5 stars,Tastes okay,"So, I am not sure what got me accustomed to drinking these in the morning before a workout. They were probably on sale at my local grocery store and I developed an expensive habit.
I used to use the powdered pre-workout stuff, and noticed that no matter how much I shook my bottle, there was always a gritty presence, and frankly, when you're thirsty, you don't need that.
I should be transparent though - I don't use this as a true pre-workout. Sometimes I use it mid-workout. 16 ounces is a large portion, and there's more caffeine than what I really need, so I stretch it out through the morning.
I like the flavor compared to other canned pre-workouts. Monster, Bang, Ghost - those are truly awful tasting, the ones I tried. And frankly, other than the Strawberry Watermelon, C4's flavors are also truly awful. The Orange Slice is my preference.
I'm only writing a review to share that I've gotten this product direct from Cellucor with their subscription - and those cans come in good shape. The ones I got from Amazon here...well, half of them are disfigured. Not punctured, but they got dented in such a way that it makes it difficult to set them on a table, as the bottom will be bowed out on some cans, and on some others, the top is messed up and the can is difficult to open without breaking the tab off. Not a fan of using a glass, so that's why I dock them a star on the overall rating. I still think they are too expensive for what you get, but everything is priced to support someone's drug habit these days."
321,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 18, 2023",4.0 out of 5 stars,Delicious!,These are delicious and effective. I just wish they weren’t so expensive!
322,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 6, 2023",4.0 out of 5 stars,Do not use if you have any cardiovascular issues,"These energy drinks works great for me personally, but are not for everyone. Some people have a super uncomfortable reaction when they drink these for some reason (like skin burning sensation, face turning super red, and really dry eyes). So yeah, if you're not a healthy young adult like myself, maybe avoid these because a few friends of mine had a really bad time after drinking these. They work great for me though, really makes you feel like you could fight God lol."
323,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 6, 2023",4.0 out of 5 stars,Pink Starburst Flavor is better,"I decided to try these after having the pink starburst and absolutely loving it. I didn't like these as much. They're good and I will absolutely order from this brand again, but I would choose the pink starburst flavor over this one."
324,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 5, 2023",4.0 out of 5 stars,"The drink is great. The cans, not so much.","Frozen Bombsicle is really tasty, kind of like a blue raspberry flavor.

The problem is the cans. 5 of the 12 in my case were dented. I don't think Amazon is at fault, since I have ordered plenty of Monster and Rockstar from them and have never had this problem before."
