,product,date,rating,title,reviews,combined,sentiment,sentiment_taste,sentiment_flavor,sentiment_price,sentiment_package,sentiment_value,sentiment_packaging
423,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-03-25,1.0,taste awful,literally case absolutely awful taste like box ripped trying take box fragile can beat carbonation left buy papillon flavor expect,taste awful literally case absolutely awful taste like box ripped trying take box fragile can beat carbonation left buy papillon flavor expect,0,-0.5,-0.5,,,,
62,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-25,5.0,,tastes great sugar help get day, tastes great sugar help get day,1,0.7783,,,,,
63,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-25,1.0,,drink white sugar free monster much know exactly taste like cold warm ordered tasted fine second box got taste really bad something wrong box got unfortunate bc waste, drink white sugar free monster much know exactly taste like cold warm ordered tasted fine second box got taste really bad something wrong box got unfortunate bc waste,0,-0.6659,,,,,
363,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-25,1.0,tastes wrong,drink white sugar free monster much know exactly taste like cold warm ordered tasted fine second box got taste really bad something wrong box got unfortunate bc waste,tastes wrong drink white sugar free monster much know exactly taste like cold warm ordered tasted fine second box got taste really bad something wrong box got unfortunate bc waste,0,-0.807,,,,,
59,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,2.0,,buying violet flavor year last two case received march th way horrible flavor bitter taste undrinkable unreturnable wo buying, buying violet flavor year last two case received march th way horrible flavor bitter taste undrinkable unreturnable wo buying,0,-0.743,-0.743,,,,
56,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,1.0,,can extremely thin easily damaged like monster buy store love several can dented one dented badly top would open another sealed dented half filled may seem like great bargain low quality controll cheap can bad handling make bad deal forget amazon policy food item, can extremely thin easily damaged like monster buy store love several can dented one dented badly top would open another sealed dented half filled may seem like great bargain low quality controll cheap can bad handling make bad deal forget amazon policy food item,0,,,,,,
422,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,5.0,favorite way wake overly tired,love taste help wake day overly tired,favorite way wake overly tired love taste help wake day overly tired,1,0.6249,,,,,
58,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,5.0,,love zero calorie drink taste refreshing, love zero calorie drink taste refreshing,1,0.6369,,,,,
359,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,2.0,monster energy ultra violet bad case,buying violet flavor year last two case received march th way horrible flavor bitter taste undrinkable unreturnable wo buying,monster energy ultra violet bad case buying violet flavor year last two case received march th way horrible flavor bitter taste undrinkable unreturnable wo buying,0,-0.8271,-0.8271,,,,
358,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,5.0,nice taste flavor,love zero calorie drink taste refreshing,nice taste flavor love zero calorie drink taste refreshing,1,0.7906,0.7906,,,,
356,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-27,1.0,cheap thin damaged unfilled can,can extremely thin easily damaged like monster buy store love several can dented one dented badly top would open another sealed dented half filled may seem like great bargain low quality controll cheap can bad handling make bad deal forget amazon policy food item,cheap thin damaged unfilled can can extremely thin easily damaged like monster buy store love several can dented one dented badly top would open another sealed dented half filled may seem like great bargain low quality controll cheap can bad handling make bad deal forget amazon policy food item,0,,,,,,
421,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-03-28,1.0,waste money,purchased flavor several store loved decided subscribe get better price regret son tried several case everyone taste terrible pour,waste money purchased flavor several store loved decided subscribe get better price regret son tried several case everyone taste terrible pour,0,-0.2263,-0.2263,-0.2263,,,
54,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-28,5.0,,best flavor monster hand grocery store wo sell anything single blow mind, best flavor monster hand grocery store wo sell anything single blow mind,1,,0.8126,,,,
354,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-28,5.0,yumm,best flavor monster hand grocery store wo sell anything single blow mind,yumm best flavor monster hand grocery store wo sell anything single blow mind,1,,0.8126,,,,
53,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-28,5.0,,drink two monster drink day violet favorite flavor love drink give enough energy get day priced fairly definitely buying, drink two monster drink day violet favorite flavor love drink give enough energy get day priced fairly definitely buying,1,,0.9001,0.9001,,,
353,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-28,5.0,monsters rock,drink two monster drink day violet favorite flavor love drink give enough energy get day priced fairly definitely buying,monsters rock drink two monster drink day violet favorite flavor love drink give enough energy get day priced fairly definitely buying,1,,0.9001,0.9001,,,
208,"Amazon.com: Customer reviews: Monster Energy Zero Sugar, Green, Original, Low Calorie Energy Drink, 16 Fl Oz (Pack of 15)",2024-03-28,5.0,,cal still taste pretty good, cal still taste pretty good,1,0.7269,,,,,
51,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-29,5.0,,would imagine chug jug would taste irl good, would imagine chug jug would taste irl good,1,0.4404,,,,,
351,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-29,5.0,fortnite chug jug irl,would imagine chug jug would taste irl good,fortnite chug jug irl would imagine chug jug would taste irl good,1,0.4404,,,,,
420,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-03-29,5.0,best flavor combination,drink monster every morning favor flavor lot sugar though,best flavor combination drink monster every morning favor flavor lot sugar though,1,,0.7845,,,,
50,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,5.0,,drink everyday delicious effective carefully packaged best price amongst competitor, drink everyday delicious effective carefully packaged best price amongst competitor,1,,,0.91,0.91,,
49,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,1.0,,hoping order new flavor fantasy ruby red see ordered rosa red like taste stuck rest case, hoping order new flavor fantasy ruby red see ordered rosa red like taste stuck rest case,0,0.5106,0.5106,,,,
48,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,1.0,,order sent box without original packaging missing, order sent box without original packaging missing,0,,,,,,
346,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,5.0,absolute favorite flavor,star,absolute favorite flavor star,1,,0.4588,,,,
349,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,1.0,taste,hoping order new flavor fantasy ruby red see ordered rosa red like taste stuck rest case,taste hoping order new flavor fantasy ruby red see ordered rosa red like taste stuck rest case,0,0.5106,0.5106,,,,
419,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,5.0,fav flavor getting pricey,flavor monster like drink perfect combination different fruit juice cant resist whatever reason hard find store ish flavor monster make nowadays find almost anything one order ocassionally however also used get case going way retail beyond reasonable opinion still hooked work theres reason cost much anymore way past pandemic problem please keep makin,fav flavor getting pricey flavor monster like drink perfect combination different fruit juice cant resist whatever reason hard find store ish flavor monster make nowadays find almost anything one order ocassionally however also used get case going way retail beyond reasonable opinion still hooked work theres reason cost much anymore way past pandemic problem please keep makin,1,,0.8126,0.8126,,,
350,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,5.0,peachy keen monsters,drink everyday delicious effective carefully packaged best price amongst competitor,peachy keen monsters drink everyday delicious effective carefully packaged best price amongst competitor,1,,,0.9325,0.9325,,
348,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-03-30,1.0,missing item original packaging,order sent box without original packaging missing,missing item original packaging order sent box without original packaging missing,0,,,,,,
418,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-03-31,5.0,best flavor monster,product shipped fast advertised arrived damage can box definitely best tasting monster drink really good price compared buying smaller quantity happy purchase,best flavor monster product shipped fast advertised arrived damage can box definitely best tasting monster drink really good price compared buying smaller quantity happy purchase,1,,0.9412,0.9412,,,
417,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-01,3.0,good deal delivered package smashed,received package damaged broken somebody bad day delivery,good deal delivered package smashed received package damaged broken somebody bad day delivery,0,,,,-0.765,,
45,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-01,5.0,,great flavor amazing price, great flavor amazing price,1,,0.836,0.836,,,
345,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-01,5.0,monster zero,great flavor amazing price,monster zero great flavor amazing price,1,,0.836,0.836,,,
43,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-02,5.0,,favorite flavor always avaliable great value fast easy, favorite flavor always avaliable great value fast easy,1,,0.9081,,,0.9081,0.9081
341,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-02,1.0,monster cans busted,package delivered today two can busted pleased,monster cans busted package delivered today two can busted pleased,0,,,,0.4404,,
41,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-02,1.0,,package delivered today two can busted pleased, package delivered today two can busted pleased,0,,,,0.4404,,
42,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-02,2.0,,new flavor taste like watered ultra rosa disappointed, new flavor taste like watered ultra rosa disappointed,0,-0.1531,-0.1531,,,,
343,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-02,5.0,great deal,favorite flavor always avaliable great value fast easy,great deal favorite flavor always avaliable great value fast easy,1,,0.9477,,,0.9477,0.9477
342,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-02,2.0,ruby red ultra fantasy swing miss,new flavor taste like watered ultra rosa disappointed,ruby red ultra fantasy swing miss new flavor taste like watered ultra rosa disappointed,0,-0.296,-0.296,,,,
340,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-03,1.0,flavor,sorry care flavor seem like combination celery grapefruit something sweet much sweetness give real pucker power however gave case friend enjoyed maybe taste also taste bud might make good mixer go adult beverage,flavor sorry care flavor seem like combination celery grapefruit something sweet much sweetness give real pucker power however gave case friend enjoyed maybe taste also taste bud might make good mixer go adult beverage,0,0.9638,0.9638,,,,
339,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-03,5.0,best flavor ever,get enough particular flavor good,best flavor ever get enough particular flavor good,1,,0.7964,,,,
102,"Amazon.com: Customer reviews: Monster Energy, Lo-Carb Monster, Low Carb Energy Drink, 16 Ounce (Pack of 24)",2024-04-03,5.0,,love flavor delivery delicate amazing, love flavor delivery delicate amazing,1,,0.8481,,,,
416,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-03,5.0,good convenient,got gift significant christmas enjoy flavor much find pk anywhere always run store nearest convenient store bulk si much convenient easy morning especially,good convenient got gift significant christmas enjoy flavor much find pk anywhere always run store nearest convenient store bulk si much convenient easy morning especially,1,,0.9136,,,,
40,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-03,1.0,,sorry care flavor seem like combination celery grapefruit something sweet much sweetness give real pucker power however gave case friend enjoyed maybe taste also taste bud might make good mixer go adult beverage, sorry care flavor seem like combination celery grapefruit something sweet much sweetness give real pucker power however gave case friend enjoyed maybe taste also taste bud might make good mixer go adult beverage,0,0.9638,0.9638,,,,
39,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-03,5.0,,get enough particular flavor good, get enough particular flavor good,1,,0.4404,,,,
415,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-03,5.0,best monster,happy able find pk love flavor purchase,best monster happy able find pk love flavor purchase,1,,0.9201,,,,
334,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-04,1.0,damaged,case came beat hell whole top taped together packaging tape every,damaged case came beat hell whole top taped together packaging tape every,0,,,,,,
336,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-04,4.0,shipping take awhile,items showed good condition spill damage good quality value money issue take almost week get drink day would order pack time every week keep stocked might keep ordering ship time probably buy store near,shipping take awhile items showed good condition spill damage good quality value money issue take almost week get drink day would order pack time every week keep stocked might keep ordering ship time probably buy store near,1,,,,,0.6124,0.6124
337,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-04,3.0,love flavor,love flavor buy store buy disappointed every time damaged can spilt paying can never many drink ugh,love flavor love flavor buy store buy disappointed every time damaged can spilt paying can never many drink ugh,0,,0.6939,,,,
34,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-04,1.0,,case came beat hell whole top taped together packaging tape every, case came beat hell whole top taped together packaging tape every,0,,,,,,
36,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-04,4.0,,items showed good condition spill damage good quality value money issue take almost week get drink day would order pack time every week keep stocked might keep ordering ship time probably buy store near, items showed good condition spill damage good quality value money issue take almost week get drink day would order pack time every week keep stocked might keep ordering ship time probably buy store near,1,,,,,0.6124,0.6124
37,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-04,3.0,,love flavor buy store buy disappointed every time damaged can spilt paying can never many drink ugh, love flavor buy store buy disappointed every time damaged can spilt paying can never many drink ugh,0,,0.1361,,,,
30,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,5.0,,play video package open sitting porch contents ok delivery person took picture making look like open carry roll tape, play video package open sitting porch contents ok delivery person took picture making look like open carry roll tape,1,,,,0.7269,,
204,"Amazon.com: Customer reviews: Monster Energy Zero Sugar, Green, Original, Low Calorie Energy Drink, 16 Fl Oz (Pack of 15)",2024-04-05,5.0,,taste good, taste good,1,0.4404,,,,,
412,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,5.0,monster energy drink,love different flavor great price,monster energy drink love different flavor great price,1,,0.886,0.886,,,
33,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,1.0,,extremely disappointed open package find case monster energy drink ordered busted open appeared taped back together yet still open big deal noticed one can missing ordered case case super disappointing unprofessional, extremely disappointed open package find case monster energy drink ordered busted open appeared taped back together yet still open big deal noticed one can missing ordered case case super disappointing unprofessional,0,,,,-0.7264,,
333,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,1.0,case taped together missing,extremely disappointed open package find case monster energy drink ordered busted open appeared taped back together yet still open big deal noticed one can missing ordered case case super disappointing unprofessional,case taped together missing extremely disappointed open package find case monster energy drink ordered busted open appeared taped back together yet still open big deal noticed one can missing ordered case case super disappointing unprofessional,0,,,,-0.807,,
331,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,5.0,good price,arrived great condition,good price arrived great condition,1,,,0.7906,,,
413,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,5.0,taste yummy,order arrived promptly like could order one dent order laste delicious affordable,taste yummy order arrived promptly like could order one dent order laste delicious affordable,1,0.8625,,,,,
330,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-05,5.0,package wide open,play video package open sitting porch contents ok delivery person took picture making look like open carry roll tape,package wide open play video package open sitting porch contents ok delivery person took picture making look like open carry roll tape,1,,,,0.7269,,
203,"Amazon.com: Customer reviews: Monster Energy Zero Sugar, Green, Original, Low Calorie Energy Drink, 16 Fl Oz (Pack of 15)",2024-04-06,5.0,,good price sale can zero sugar great original taste, good price sale can zero sugar great original taste,1,0.8519,,0.8519,,,
329,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-06,4.0,taste,thought give try nothing bad say flavor zero sugar taste,taste thought give try nothing bad say flavor zero sugar taste,1,0.431,0.431,,,,
29,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-06,4.0,,thought give try nothing bad say flavor zero sugar taste, thought give try nothing bad say flavor zero sugar taste,1,0.431,0.431,,,,
327,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-06,5.0,great flavor,going say perfectly reasonable every way,great flavor going say perfectly reasonable every way,1,,0.8519,,,,
411,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-07,2.0,order always damaged can,sure go oderes can damaged somtimes taste box resealed taped trust anymore,order always damaged can sure go oderes can damaged somtimes taste box resealed taped trust anymore,0,-0.0516,,,,,
326,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-08,5.0,good price,good value hard find flavor,good price good value hard find flavor,1,,0.7783,0.7783,,0.7783,0.7783
26,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-08,5.0,,good value hard find flavor, good value hard find flavor,1,,0.5994,,,0.5994,0.5994
323,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-09,5.0,great product poor packaging shipment,box containing product thin easily damaged amazon shipping box almost bad received product box damaged can missing punctured empty,great product poor packaging shipment box containing product thin easily damaged amazon shipping box almost bad received product box damaged can missing punctured empty,1,,,,,,
201,"Amazon.com: Customer reviews: Monster Energy Zero Sugar, Green, Original, Low Calorie Energy Drink, 16 Fl Oz (Pack of 15)",2024-04-11,5.0,,tastes like original green monster great idea company come never would even thought, tastes like original green monster great idea company come never would even thought,1,0.836,,,,,
321,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-12,5.0,amazing,love sugar free monster best flavor,amazing love sugar free monster best flavor,1,,0.9477,,,,
21,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-12,5.0,,love sugar free monster best flavor, love sugar free monster best flavor,1,,0.9136,,,,
318,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-13,5.0,best flavored monster opinion,love taste like orange juice kick energy,best flavored monster opinion love taste like orange juice kick energy,1,0.9186,0.9186,,,,
18,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-13,5.0,,love taste like orange juice kick energy, love taste like orange juice kick energy,1,0.8316,,,,,
319,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-13,5.0,great taste,taste amazing give good caffeine boost love flavor highly recommend,great taste taste amazing give good caffeine boost love flavor highly recommend,1,0.9661,0.9661,,,,
19,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-13,5.0,,taste amazing give good caffeine boost love flavor highly recommend, taste amazing give good caffeine boost love flavor highly recommend,1,0.9468,0.9468,,,,
409,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-14,1.0,terrible quality whenever buy amazon,always terrible quality gross taste like cough syrup,terrible quality whenever buy amazon always terrible quality gross taste like cough syrup,0,-0.7269,,,,,
14,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-15,5.0,,love flavor flavor well, love flavor flavor well,1,,0.743,,,,
16,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-15,5.0,,really like fruity flavor icky aftertaste lot energy drink, really like fruity flavor icky aftertaste lot energy drink,1,0.5984,0.5984,,,,
314,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-15,5.0,variety rules,love flavor flavor well,variety rules love flavor flavor well,1,,0.743,,,,
406,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-15,5.0,delicious energy drink,particular drink fantastic taste reminds fruit punch drank child needed kick caffeine,delicious energy drink particular drink fantastic taste reminds fruit punch drank child needed kick caffeine,1,0.8555,,,,,
316,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-15,5.0,current hyperfixation drink,really like fruity flavor icky aftertaste lot energy drink,current hyperfixation drink really like fruity flavor icky aftertaste lot energy drink,1,0.5984,0.5984,,,,
311,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-16,5.0,amazon coming clutch,never find flavor store easily top able find amazon amazing,amazon coming clutch never find flavor store easily top able find amazon amazing,1,,0.8555,,,,
11,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-16,5.0,,never find flavor store easily top able find amazon amazing, never find flavor store easily top able find amazon amazing,1,,0.8271,,,,
312,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-16,5.0,taste,good flavor,taste good flavor,1,0.4404,0.4404,,,,
13,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-16,5.0,,amazon best price energy drink good deal, amazon best price energy drink good deal,1,,,0.872,,,
12,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-16,5.0,,good flavor, good flavor,1,,0.4404,,,,
200,"Amazon.com: Customer reviews: Monster Energy Zero Sugar, Green, Original, Low Calorie Energy Drink, 16 Fl Oz (Pack of 15)",2024-04-16,3.0,,looks like price went good thing walmart sell pack start buying walmart instead price gouging, looks like price went good thing walmart sell pack start buying walmart instead price gouging,0,,,0.6597,,,
313,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-16,5.0,love stuff,amazon best price energy drink good deal,love stuff amazon best price energy drink good deal,1,,,0.9337,,,
307,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,fantastic,new favorite flavor,fantastic new favorite flavor,1,,0.765,,,,
309,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,best energy drink,absolute best wish sold package grapefruit flavor definitely nd best,best energy drink absolute best wish sold package grapefruit flavor definitely nd best,1,,0.9643,,0.9643,,
9,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,,absolute best wish sold package grapefruit flavor definitely nd best, absolute best wish sold package grapefruit flavor definitely nd best,1,,0.93,,0.93,,
308,"Amazon.com: Customer reviews: Monster Energy Ultra Black, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,childhood nostalgia,taste exactly child sure slightly watered memory playing trick honestly taste really good cans dented product ok,childhood nostalgia taste exactly child sure slightly watered memory playing trick honestly taste really good cans dented product ok,1,0.8759,,,,,
7,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,,new favorite flavor, new favorite flavor,1,,0.4588,,,,
405,"Amazon.com: Customer reviews: Monster Energy Juice Monster Variety Pack, Pipeline Punch, Mango Loco, Pacific Punch, Energy+Juice, Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,pack,live come pack hard time finding flavor anywhere,pack live come pack hard time finding flavor anywhere,1,,-0.1027,,,,
8,"Amazon.com: Customer reviews: Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Ounce (Pack of 15)",2024-04-17,5.0,,taste exactly child sure slightly watered memory playing trick honestly taste really good cans dented product ok, taste exactly child sure slightly watered memory playing trick honestly taste really good cans dented product ok,1,0.8759,,,,,
