,product,date,rating,title,reviews
250,Amazon.com: Customer reviews: Alani Energy Drink,"April 24, 2023",3.0 out of 5 stars,too sweet,They are too sweet for me I’m not even sure if they were caffeine wise not worth the price
251,Amazon.com: Customer reviews: Alani Energy Drink,"April 22, 2023",3.0 out of 5 stars,Arrived Empty,2 of the 12 cans were empty on arrival. Happy to find my husband's favorite flavor AlaniNu. Just wish all 12 had arrived full of his drink.
252,Amazon.com: Customer reviews: Alani Energy Drink,"March 17, 2023",3.0 out of 5 stars,Different label makes me nervous,I absolutely LOVEEE Alani and drink them everyday. It’s getting harder to find them in our stores so I ordered them off here but I’m nervous to drink it honestly. They label is different . Normal cans from the store the label is printed on the can but these have a physical sticker label . Has anyone ever come across this? The can on the right is the can ordered on Amazon.
253,Amazon.com: Customer reviews: Alani Energy Drink,"March 14, 2023",3.0 out of 5 stars,Didn’t come in box like picture shows,Did not come in original box and cans were all bent
254,Amazon.com: Customer reviews: Alani Energy Drink,"February 7, 2023",3.0 out of 5 stars,"Great product, bad packaging","I love this product, but the packaging was horrible. Both packs were ripped and the cans had fallen over. Obviously doesn’t change the taste at all, but just wish it could’ve been packaged with a little more care. 10/10 recommend the drinks though!"
255,Amazon.com: Customer reviews: Alani Energy Drink,"January 28, 2023",3.0 out of 5 stars,Package damaged,The cherry slush came damaged
256,Amazon.com: Customer reviews: Alani Energy Drink,"January 9, 2023",3.0 out of 5 stars,Damaged cans,"Love Alani but came with damaged, non drinkable cans! Sucks"
257,Amazon.com: Customer reviews: Alani Energy Drink,"December 15, 2022",3.0 out of 5 stars,I love Alani Nu's but shipping was awful! Drinks were all over the place!,This is how it came to me. Drinks everywhere. 😡
258,Amazon.com: Customer reviews: Alani Energy Drink,"November 22, 2022",3.0 out of 5 stars,Half empty and busted,"Received my shipment today, 5 of the 12 cans were busted and half empty. The remaining 7 cans are covered in sticky residue. Would like a refund since this is defective."
259,Amazon.com: Customer reviews: Alani Energy Drink,"November 21, 2022",3.0 out of 5 stars,Will buy from grocery store in the future,"I love the product but the last 2 times I’ve purchased a case of energy drinks via the Amazon store more than 1 can had an issue with the carbonation. The can was crumpled on arrival and was difficult to open up, so we didn’t feel comfortable drinking them with it seeming compromised"
260,Amazon.com: Customer reviews: Alani Energy Drink,"November 16, 2022",3.0 out of 5 stars,The package came with brown liquid all over it. One of the cans was unopened but completely empty,The package came with brown liquid all over it. One of the cans was unopened but completely empty
261,Amazon.com: Customer reviews: Alani Energy Drink,"November 3, 2022",3.0 out of 5 stars,4 of the 12 were empty.…this is too expensive of a product for 1/3 of them to be ruined.,There was no evidence of leaking…4 of 12 cans were empty
262,Amazon.com: Customer reviews: Alani Energy Drink,"October 30, 2022",3.0 out of 5 stars,"Um. I love Alani, but the packaging leaves a lot to be desired.","I absolutely love Cosmic Stardust. It is my favorite flavor. The caffeine content is perfect for me and I don’t have jitters or anything like that. But man, the drinks are literally out in a white plastic with no protection. The cans come bent, leaking, and sticky. 12 cans -5 are bent and of those 5, 2 are leaking.
At this rate it’s not worth the money you save buying them on Amazon versus going to your local Kroger and spending a little more to receive 12 cans that aren’t damaged."
263,Amazon.com: Customer reviews: Alani Energy Drink,"October 12, 2022",3.0 out of 5 stars,Half Filled Cans,Four cans in the one dozen pack were only half filled. This is the second time this happened!
264,Amazon.com: Customer reviews: Alani Energy Drink,"September 29, 2022",3.0 out of 5 stars,4 busted cans,I like all their energy drinks. I decided to give this flavor a try and shipping was super fast but when I opened the case 4 cans were busted. Super disappointing since I cant even get the option for a replacement
265,Amazon.com: Customer reviews: Alani Energy Drink,"September 13, 2022",3.0 out of 5 stars,Love product but please fix Packaging!,Love this product but all cans were sticky probably due to this busted can. :(
266,Amazon.com: Customer reviews: Alani Energy Drink,"September 12, 2022",3.0 out of 5 stars,Some of the Cans were half filled,"The drink tastes really nice and I honestly think it’s good, but the packaging is REALLY BAD. Turn your sound up while watching the video I posted with this review, so you can hear the amount of drink in the half filled products (half filled is honestly an overstatement because the amount of drink was smaller than half) and the filled ones. The fact that 2 out of 12 were half filled is CRAZY.

Also, there was some smelly yellow liquid on the top of the cans and that kind of freaked me out a little bit because I saw a video that showed some workers urinating on packaged drinks like this one.

I don’t recommend this seller to anyone but I still think the product itself is good, the packaging is just horrendous."
267,Amazon.com: Customer reviews: Alani Energy Drink,"September 10, 2022",3.0 out of 5 stars,Love but,"I love these drinks. I found these on Amazon to be a clutter cheaper than buying in the stores buttttt for done reason the ones in the store is a little more tasteful where you can really taste the tart and these were really flat. I barely can taste it. Kinda had me wondering if these were authentic. The can was a little different as well . The one on the left is the one I get from target , the one on the right is Amazon. But ok with the purchase and I think they are fake"
268,Amazon.com: Customer reviews: Alani Energy Drink,"September 8, 2022",3.0 out of 5 stars,2 cans were almost empty,"Flavor good but annoying to
Pay for 12 cans and 2 of them were unopened but leaking and almost completely empty when we opened the package."
269,Amazon.com: Customer reviews: Alani Energy Drink,"September 7, 2022",3.0 out of 5 stars,"Good product, but can't have it","Unfortunately I can no longer have these drinks. At first everything was fine however I noticed when I would drink them everyday, I would start to have difficulty breathing for a few hours afterwards. I think I have a slight allergic reaction to them that only happens when I drink them for multiple days in a row (only one a day). Overall the flavors nice and I'd definitely order them again if I didn't have that reaction to them."
270,Amazon.com: Customer reviews: Alani Energy Drink,"September 1, 2022",3.0 out of 5 stars,Package came broken… looks suspect.,Package came broken and everything fell out when I took it out of the box.
271,Amazon.com: Customer reviews: Alani Energy Drink,"August 31, 2022",3.0 out of 5 stars,Item came busted and cannot be returned or refunded,Love the product but not that half of it is busted open in the box. Can't get a refund or return item either. Bought it to save money but it was better to just buy product from the store.
272,Amazon.com: Customer reviews: Alani Energy Drink,"August 31, 2022",3.0 out of 5 stars,Variety pack is misleading,"First off, I like the flavors which is why I ordered them. I usually buy in stores but I wanted to get a variety pack as stores don’t have all the flavors. I am unhappy with how the product came because this appears to be a box that was ripped open, not during transport, but either by another customer that returned it or before packing. I’ll be returning for this reason, who knows who has touched them! Also, a 12 pack of variety cans, you would think 4 of each flavor? No. I got 6 of cosmic stardust and 3 each of the two others."
273,Amazon.com: Customer reviews: Alani Energy Drink,"August 22, 2022",3.0 out of 5 stars,Cans Damaged,Over half of the cans were damaged and two were sealed but empty.
274,Amazon.com: Customer reviews: Alani Energy Drink,"July 30, 2022",3.0 out of 5 stars,"Good flavor, empty/ damaged cans",The flavor of these drink was good and shipped in a timely manner. One can arrived empty and two others had clearly been leaking or damaged as they were half full and unusable.
275,Amazon.com: Customer reviews: Alani Energy Drink,"July 28, 2022",3.0 out of 5 stars,Love these- but the cans were mostly dented and damaged.,I absolutely love these energy drinks. This was my first time ordering a case and a lot of the cans were very damaged and dented up. I also buy Celsius by the case and have never had a problem like this. Hopefully this is a one time thing.
276,Amazon.com: Customer reviews: Alani Energy Drink,"July 27, 2022",3.0 out of 5 stars,Tastes the same,"I thought all of these tasted the same. They all taste like smarties candy. The carbonation is nice, but flavor is eh."
277,Amazon.com: Customer reviews: Alani Energy Drink,"July 18, 2022",3.0 out of 5 stars,Love these but came damaged,I love these drinks and have them on a subscription because my boyfriend and I drink them so often. They are our morning coffee. But this last shipment came with 2 broken and half empty cans. The only thing they offer to do it return it and they will replace it but that’s such a hassle and we had already drank some of the other cans before noticing these 2 half empty ones. Just wish they would check them before or offer a better solution. Overall good flavor and drink just bad delivery experience. This has happened once before too with a different drink.
278,Amazon.com: Customer reviews: Alani Energy Drink,"July 13, 2022",3.0 out of 5 stars,Hurt my stomach,After drinking one of these for a few days in a row my stomach started feeling poor and I ended up getting sick for a few days. Not sure if this is just me being sensitive to whatever’s in it but I’m usually fine with caffeine. Also label looks wonky like it’s printed on w paper vs the ones in the store. Tastes soooooooooooo good though.
279,Amazon.com: Customer reviews: Alani Energy Drink,"July 5, 2022",3.0 out of 5 stars,Not as good as watermelon,"Tasted like a melted popsicle and the cans came bent up. So bent up in fact that they were hard to open with the tab.
Watermelon wave is 10x better.
Still got the job done and gave me energy without jitters. Just wasn’t my favorite flavor"
280,Amazon.com: Customer reviews: Alani Energy Drink,"July 2, 2022",3.0 out of 5 stars,"Great, but tough to ship","The flavoris exactly what you'd expect based on the name, like drinking cherry water ice! Everything is great, though it's a bit expensive, I was just bummed out that some cans in the pack got dinged up in transit and couldn't be opened without exploding =/"
281,Amazon.com: Customer reviews: Alani Energy Drink,"June 27, 2022",3.0 out of 5 stars,Love these drinks but...,These are great drinks. Not too much caffeine and jitters after drinking and cherry slush is my favorite flavor. The only complaint I have is the cans come damaged. The cans they use are very brittle and seem to leak with shipping and handling. 2 of the 12 we're completely empty and carbonation was low on a few others. They really need to pay attention to packing quality as these drinks are not as cheap as others.
282,Amazon.com: Customer reviews: Alani Energy Drink,"June 22, 2022",3.0 out of 5 stars,"They were alright, but I probably won't buy again. Smooth though","They tasted alright, and are really smooth but not quite as good as I had hoped"
283,Amazon.com: Customer reviews: Alani Energy Drink,"June 1, 2022",3.0 out of 5 stars,Tastes great but came damaged :-(,Several of the cans arrived dented and punctured and the drink drained out. There is no ability to request a refund or return the product.
284,Amazon.com: Customer reviews: Alani Energy Drink,"May 22, 2022",3.0 out of 5 stars,Received damaged,Love this beverage! I hate that they arrived damaged though.
285,Amazon.com: Customer reviews: Alani Energy Drink,"May 15, 2022",3.0 out of 5 stars,Too sweet even when trying to dilute.,The flavor was too sweet even when diluting with regular unflavored seltzer.
286,Amazon.com: Customer reviews: Alani Energy Drink,"May 9, 2022",3.0 out of 5 stars,Damaged,One of the cans came dented and com ppl letelt empty
287,Amazon.com: Customer reviews: Alani Energy Drink,"May 7, 2022",3.0 out of 5 stars,Mostly Cosmic Stardust,"6 out of 12 cans from the variety pack were Cosmic Stardust flavor. I love alani nu and I love all the flavors ive tried so far, so I thought I'd give the variety pack a try. But this Cosmic flavor is not my jam. It's a very strong artifical grape flavor. If that's you're thing, you'll love it. For me, 5.9 cans out of 12 ended up in the trash."
288,Amazon.com: Customer reviews: Alani Energy Drink,"March 12, 2022",3.0 out of 5 stars,Medicine,Taste like the cherry flavor Tylenol medicine they give to kids.
289,Amazon.com: Customer reviews: Alani Energy Drink,"March 10, 2022",3.0 out of 5 stars,Can bent some busted,"Love this product but it wasn’t packaged very well. Half of the cans were damaged, unable to consume and unable to return due to Amazon policy"
290,Amazon.com: Customer reviews: Alani Energy Drink,"February 16, 2022",3.0 out of 5 stars,Flat,This is my absolute favorite flavor of these drinks so when I found a 12 pack on Amazon I bought them right away! The first one I had tasted…off but didn’t think too much of it. Me and my husband both had one a day or so later and realized the off flavor was that they were flat. They tasted like a 2 liter of soda that had been sitting opened for days in the fridge. Not good and not sure how they could turn out like this. Hoping it was just this batch and if I order again they’ll taste like normal!
291,Amazon.com: Customer reviews: Alani Energy Drink,"February 13, 2022",3.0 out of 5 stars,Hmmm....,It seemed sweeter than the ones I have bought in store.... Also.... this had like... a plastic wrap around the cans..... the ones I buy in store have no wrap on the can... just makes me wonder..... are they imposters??
292,Amazon.com: Customer reviews: Alani Energy Drink,"February 11, 2022",3.0 out of 5 stars,Product is great but delivered damaged,Damaged and leaked everywhere
293,Amazon.com: Customer reviews: Alani Energy Drink,"September 1, 2021",3.0 out of 5 stars,Smashed cans,"Flavor - 10/10. One of my favorite flavors of the Alani energy drinks. However, I have 3 stars for how I received almost 1/3 of my cans. 1 can top is almost completely smashed and the other ones have definitely seen better days. I’m honestly slightly surprised the smashed ones did not leak or explode in the packaging."
294,Amazon.com: Customer reviews: Alani Energy Drink,"July 19, 2021",3.0 out of 5 stars,Missing product,Package arrived with only 11 energy drinks and packaging was broken.
295,Amazon.com: Customer reviews: Alani Energy Drink,"June 11, 2021",3.0 out of 5 stars,Wish they had the speacialty flavors,Just wish they had the Specialty Flavors
296,Amazon.com: Customer reviews: Alani Energy Drink,"June 4, 2021",3.0 out of 5 stars,I enjoy the product just not this flavor,The flavor wasn't to my liking.it was like I was drinking powdered orange drink I'm not sure if that helps.
297,Amazon.com: Customer reviews: Alani Energy Drink,"May 20, 2021",3.0 out of 5 stars,I like other flavors betted,"Definitely give me energy, not my favorite flavor"
298,Amazon.com: Customer reviews: Alani Energy Drink,"April 16, 2021",3.0 out of 5 stars,Not worth it,Great taste but gives no energy
299,Amazon.com: Customer reviews: Alani Energy Drink,"March 21, 2021",3.0 out of 5 stars,Drink is good but they are smashed,Several cans are smashed and I'm not sure I can even drink from them.
300,Amazon.com: Customer reviews: Alani Energy Drink,"April 14, 2024",4.0 out of 5 stars,Wrong shipment,I ordered orange kiss but received mimosa. Unfortunately this item cannot be returned. I love Alani so this is a bummer
301,Amazon.com: Customer reviews: Alani Energy Drink,"April 4, 2024",4.0 out of 5 stars,Love this product but hate the shipping,"I love this product I think it’s by far the best flavor and energy drink out there. I was having trouble finding it at the store so decided to get through Amazon and this is what was delivered. I’m so upset. 1 can was opened and spilled out, about 4 other cans are beat up and I can’t replace or return them. They just aren’t packaged well, so I’m not sure if I’ll order these again or keep searching the stores."
302,Amazon.com: Customer reviews: Alani Energy Drink,"March 2, 2024",4.0 out of 5 stars,"Great product, but shipping is so bad","The drink it's self is delicious, the cherry is almost overly sweet. Almost. Not quite. The energy boost is amazingly clean if I sip 1-2 through the day (less caffeine than if I just hit up coffee and tea. Yes, I have a high tolerance). I don't crash like I do from coffee or Bang. Don't chug this unless you are a mummy rising from the crypt. Too much too quick will give you a bad time.

I have had something go wrong with 3 orders in a row, in less than a week. The first one never got to me or my building. The second was shipped in a box bigger than the case with zero packaging. The case broke, the cans were just bouncing around and ofc cans broke open. The third was damaged while out for delivery and could not be delivered.
I have had back luck getting these delivered, but I also don't have a better option to buy them from."
303,Amazon.com: Customer reviews: Alani Energy Drink,"March 2, 2024",4.0 out of 5 stars,Really good,I love the taste of this.
304,Amazon.com: Customer reviews: Alani Energy Drink,"March 1, 2024",4.0 out of 5 stars,Sometimes the cans are hard to open,It is very good even warm it has great taste!
305,Amazon.com: Customer reviews: Alani Energy Drink,"February 28, 2024",4.0 out of 5 stars,Tasty!,Much more tasty than other energy drinks with orange flavors such as celsius. This drink truly is a perfect morning treat and gives a good boost of energy!
306,Amazon.com: Customer reviews: Alani Energy Drink,"February 16, 2024",4.0 out of 5 stars,Tastes delicious!,"Great flavor, reminds me a bit of rainbow unicorn from bang energy if I remember correctly. Only reason I give it 4 stars is because the box came already opened and quite a few of the cans were deformed, obviously packed and shipped that way since the Amazon box wasn't damaged."
307,Amazon.com: Customer reviews: Alani Energy Drink,"February 14, 2024",4.0 out of 5 stars,Good,Only 4/5 stars because the box the cans arrived in came seemingly bursted open. Other than that they are great.
308,Amazon.com: Customer reviews: Alani Energy Drink,"January 21, 2024",4.0 out of 5 stars,Out of date product,I received these on March 21st and they expired on the 23rd. Every can that we have opened has spewed everywhere and the taste is also off. i just realized yesterday that they were all expired. I would like a refund please because we have not been able to drink any of them.
309,Amazon.com: Customer reviews: Alani Energy Drink,"January 6, 2024",4.0 out of 5 stars,Yum!,After trying the flavor in the purple can I gave this flavor a try. It was very good. I buy this brand when I see it on sale to save a few bucks but all the flavors I've tried are good.
310,Amazon.com: Customer reviews: Alani Energy Drink,"January 4, 2024",4.0 out of 5 stars,Yum if you afford it,VERY Delicious but sadly unaffordable.
311,Amazon.com: Customer reviews: Alani Energy Drink,"December 30, 2023",4.0 out of 5 stars,Got a weird batch,"I buy this all the time and never had issues until this most recent shipment, the ones I got tasted SO off. This is my favorite energy drink and this batch I got tastes weird/old/flat. Given it’s the same for all of them in the package :/ still giving 4 stars since I normally don’t have issues. Hopefully it’s a one time thing, I can’t even finish it it’s so gross"
312,Amazon.com: Customer reviews: Alani Energy Drink,"December 13, 2023",4.0 out of 5 stars,Perfect for night shift,This is perfect for night shift. It tastes great and I’m always looking forward to it! Price is a little high but it’s cheaper per can if you buy the case
313,Amazon.com: Customer reviews: Alani Energy Drink,"December 8, 2023",4.0 out of 5 stars,"Tastes fresh, carbonated and amazing!!!","I would definitely say I love the Blue Slush the best and this flavor is the next second. I had problems with the second blue slush order having many bent cans from falling in package prior to be putting in an Amazon box so we lost 5 of them that don’t open correctly and lost money so that is extremely disappointing.

This flavor has outstanding reviews but steer clear of it if you have acid reflux issues because this flavor is a huge trigger for me and though I absolutely love the flavor I have had bad acid reflux and a stomach ache for 6 hours after drinking them.

I don’t have this problem though with the Blue Slush flavor."
314,Amazon.com: Customer reviews: Alani Energy Drink,"December 3, 2023",4.0 out of 5 stars,Pricey but goid,Easy as it is difficult to find
315,Amazon.com: Customer reviews: Alani Energy Drink,"November 26, 2023",4.0 out of 5 stars,Good taste,Gave me lots of energy and had a good taste. It gave me heart burn though so I don’t drink it as often now.
316,Amazon.com: Customer reviews: Alani Energy Drink,"November 9, 2023",4.0 out of 5 stars,Good value,"Its a good flavor, and more healthy. Im trying to cut back on redbull as its given me kidney stones. But its been much harder then i thought. This is a good healthy substitute, but its not redbull. :("
317,Amazon.com: Customer reviews: Alani Energy Drink,"November 7, 2023",4.0 out of 5 stars,Favorite caffeine drink,"I found the Alani Nu Cherry by accident and fell in love with it immediately. I do NOT drink sugar laden drinks. And other diet sodas taste off to me. I like to pop one of these cans of Alani Nu Cherry into the freezer for about 30 minutes to get it slushy. It tastes exactly like a Cherry Icee but without all those calories! My local grocery store only sells them in singles and they seem to ALWAYS only have 1 or 2 if they’re not completely out. So I purchase these by the case In subscription mode from Amazon. Now I don’t have to hunt for 1 or 2 at a time and they come straight to my home. Win-win!
My only complaint is they need to be packaged a bit better with more protective cushioning. As my last box, 10 of the 12 cans the tops were misshapen from being dropped/mashed making it very difficult to open the pull top tab."
318,Amazon.com: Customer reviews: Alani Energy Drink,"October 24, 2023",4.0 out of 5 stars,Did something change?,"I've been drinking Cosmic Stardust for over two years now. This last order was different. The drink itself is noticably lighter in color. See, I bring cans to work and share with coworkers by pouring them into small, clear cups. So I know what the color is supposed to look like. Like a vibrant pink color. These ones are a really pale pink. It didn't even really taste the same. All the previous ones I've had tasted almost exactly like Skittles. These have like a hint on that taste, but they aren't expired or anything, according to the printed date on the bottom of the cans. But the color is way off, and the taste is meh on this last pack I got. Makes me a bit wary.."
319,Amazon.com: Customer reviews: Alani Energy Drink,"October 8, 2023",4.0 out of 5 stars,Tastes great,"I was tired of buying them at the store so I ordered them here, tastes the same and was a better deal. I like that it gives me energy to make it through the day."
320,Amazon.com: Customer reviews: Alani Energy Drink,"September 26, 2023",4.0 out of 5 stars,Mostly just Cosmic Stardust,"My variety pack only came with 2 breezeberry, 2 watermelon, and the rest were cosmic stardust. If I wanted just cosmic stardust, I would have been way cheaper… get the individual flavor packs to save money because the variety is overpriced and you don’t get what is listed."
321,Amazon.com: Customer reviews: Alani Energy Drink,"September 25, 2023",4.0 out of 5 stars,Good drink,"It was not my first choice in flavors, but I got quite a few cans for the price I paid."
322,Amazon.com: Customer reviews: Alani Energy Drink,"September 14, 2023",4.0 out of 5 stars,Task very good,I like the taste of this drink.
323,Amazon.com: Customer reviews: Alani Energy Drink,"September 14, 2023",4.0 out of 5 stars,Great tasting.,Get tasting. Not the healthiest of ingredients but lots of caffeine. Box arrived with cans all over as shown in the picture. Kind of expensive for the type of ingredients used but good taste and caffeine content.
324,Amazon.com: Customer reviews: Alani Energy Drink,"August 25, 2023",4.0 out of 5 stars,Odd Number of Drinks???,"okay so the cosmic stardust is my favourite, so im not upset but like??? 12 cans, right?? 3 flavours? wouldn;'t it make more sense to have four of each flavour? so the number of each flavour of drinks just threw me off, but other than that they're good. for some reason i thought i got a 24 pack, but that's my bad for misreading. not sure if i'd pay nearly 30 USD for just twelve cans again."
325,Amazon.com: Customer reviews: Alani Energy Drink,"August 4, 2023",4.0 out of 5 stars,Great drink,I love this drink and I cannot find them in stores so I order them from Amazon. But when I opened the box a few of my drinks was empty. It looked like they was sliced at the bottom(not on purpose I'm sure). No way to get in touch with the seller.
326,Amazon.com: Customer reviews: Alani Energy Drink,"August 3, 2023",4.0 out of 5 stars,Missing a drink,I love these drinks. But I paid for a 12 pack and only received 11….doesn’t let me return so hopefully you guys could ship me an extra?
327,Amazon.com: Customer reviews: Alani Energy Drink,"June 13, 2023",4.0 out of 5 stars,Very good but pricey,"I love the drinks, would give them 5 stars if they weren’t so expensive. If the cost comes down I will get them again."
328,Amazon.com: Customer reviews: Alani Energy Drink,"June 11, 2023",4.0 out of 5 stars,"Tastes amazing, but expensive for a 12oz drink","These taste great, definitely a tropical vibe. No weird aftertaste or anything. I gave four stars because the price for 12 of these cans when they are only 12 ounces was pretty steep. Rockstar has many great flavors that come in a 16 ounce can with 12 cans for less than these. Probably won't buy again unless the price drops significantly."
329,Amazon.com: Customer reviews: Alani Energy Drink,"June 10, 2023",4.0 out of 5 stars,Pretty good,I’m very picky when it comes to energy drinks but I like this one tastes like grape soda. Doesn’t really give me any extra energy but it’s pretty good for a zero sugar beverage.
330,Amazon.com: Customer reviews: Alani Energy Drink,"June 1, 2023",4.0 out of 5 stars,Product is great - Amazon's shipping leaves a lot to be desired,"The product is great, the combination of flavor hits the right notes - not too sweet, not too tart. It's just the shipping I take exception with. The cardboard cases do not hold up - they will split open when you pick them up. I have this on subscribe and save and Amazon throws it in with other things that can get damaged by the weight. They use to ship these out in a cardboard box with plastic wrap which was much better but the current packaging doesn't hold up."
331,Amazon.com: Customer reviews: Alani Energy Drink,"May 25, 2023",4.0 out of 5 stars,Great product,"I never thought that a sugar-free energy drink could actually taste good, until I tried Alani Nu's Breezeberry flavor. This pre-workout performance drink comes in a convenient 12 oz can, and it's packed with caffeine, taurine, and a blend of vitamins and minerals.

But what really surprised me was how refreshing and delicious the Breezeberry flavor is. It's not overly sweet or artificial tasting like some other energy drinks on the market. Instead, it has a subtle berry flavor with a hint of citrus, which is perfect for a mid-day pick-me-up or a pre-workout boost.

I was also impressed with the energy boost I got from drinking this Alani Nu energy drink. It gave me a sustained level of energy without making me feel jittery or anxious. And since it's sugar-free and only has 10 calories per serving, I didn't have to worry about any sugar crashes or extra calories.

Overall, I would highly recommend Alani Nu Sugar-Free Energy Drink, Pre-Workout Performance, Breezeberry, 12 oz Cans (Pack of 12) to anyone looking for a tasty, low-calorie energy boost. It's a game changer for me!"
332,Amazon.com: Customer reviews: Alani Energy Drink,"May 14, 2023",4.0 out of 5 stars,"Not my fave, but still good",It doesn’t taste like much..but still does the job
333,Amazon.com: Customer reviews: Alani Energy Drink,"April 4, 2023",4.0 out of 5 stars,Tastes great !,Yummy
334,Amazon.com: Customer reviews: Alani Energy Drink,"February 6, 2023",4.0 out of 5 stars,Delicious energy drink,I love Alani Nu watermelon wave! The flavor is amazing
335,Amazon.com: Customer reviews: Alani Energy Drink,"January 29, 2023",4.0 out of 5 stars,It’s ok but….,Not sure if it’s common or not but the labeling is different from when I buy in stores taste the same but not sure why that is this is the second flavor I’ve brought on Amazon and the labeling is always different than the original manufacturer
336,Amazon.com: Customer reviews: Alani Energy Drink,"January 18, 2023",4.0 out of 5 stars,Disproportionate Product,"The 12-pack “Fruit Blast” does not advertise more than one flavor than the other. With 3 flavors, you would think math would suggest 4 of each kind. But without warning or notice, there are 3 watermelon, 3 breezeberry, and SIX cosmic stardust… very disappointing."
337,Amazon.com: Customer reviews: Alani Energy Drink,"December 29, 2022",4.0 out of 5 stars,Not pleased,Several of the cans were half empty
338,Amazon.com: Customer reviews: Alani Energy Drink,"December 27, 2022",4.0 out of 5 stars,Energy reser,This is a great change and preparation for new year workouts.
339,Amazon.com: Customer reviews: Alani Energy Drink,"December 21, 2022",4.0 out of 5 stars,Tasty,This is really the only “energy” drink I like. The rest all taste like a bad sweet tart to me!
340,Amazon.com: Customer reviews: Alani Energy Drink,"December 12, 2022",4.0 out of 5 stars,Five (5) dented cans,There was five (5) dented cans out of twenty-four (24) but did not affect the flavor.
341,Amazon.com: Customer reviews: Alani Energy Drink,"November 19, 2022",4.0 out of 5 stars,taste so good! lasting energy!!!!,yummmm alll flavors!
342,Amazon.com: Customer reviews: Alani Energy Drink,"November 13, 2022",4.0 out of 5 stars,Little expensive,Delicious product but 3 of the cans came damaged. Damaged to where the drinks were empty
343,Amazon.com: Customer reviews: Alani Energy Drink,"November 11, 2022",4.0 out of 5 stars,Surprised,Taste great. Very sweet for being zero sugar.
344,Amazon.com: Customer reviews: Alani Energy Drink,"November 2, 2022",4.0 out of 5 stars,"Good price, weird labels","The labels on these are sub par at best and have a sharp edge. Otherwise, they’re the same as ones from the grocery store."
345,Amazon.com: Customer reviews: Alani Energy Drink,"October 30, 2022",4.0 out of 5 stars,Awesome taste and energy boost,"Great taste, energy boost is just right. However, drink by same manufacturer in different flavor is cheaper or sometimes much cheaper."
346,Amazon.com: Customer reviews: Alani Energy Drink,"October 7, 2022",4.0 out of 5 stars,Great taste but a couple cans ruptued,Love this flavor and it's hard to find in my area. But in the shipping a couple cans were leaking. I did order in the summer. Overall I'd buy again.
347,Amazon.com: Customer reviews: Alani Energy Drink,"July 31, 2022",4.0 out of 5 stars,One of my top 3 flavors,"I had a weird experience where one of the cans had crumpled in on itself. It wasn't leaking but the beverage was completely flat

Other than that it was great"
348,Amazon.com: Customer reviews: Alani Energy Drink,"July 26, 2022",4.0 out of 5 stars,Enjoyable,"One party in my household LOVES these, but the other party is less impressed. One person likes the purple comic stardust more, although are unsure what it is supposed to taste like. One likes the blue razz the most. This is a good product and the cleanness of the drink is high. It is more expensive than other drinks though.

Personally, I enjoy other energy drinks over this one and they have better prices as well. I would purchase this again, especially if it were on sale!! It is not my top pick, however."
349,Amazon.com: Customer reviews: Alani Energy Drink,"July 20, 2022",4.0 out of 5 stars,Best taste.,Great taste.
350,Amazon.com: Customer reviews: Alani Energy Drink,"July 20, 2022",4.0 out of 5 stars,The box came damaged,"The box came damaged so some cans wwa damaged too
I love these energy drink, the flavor is very sweet and good (for me)"
351,Amazon.com: Customer reviews: Alani Energy Drink,"July 11, 2022",4.0 out of 5 stars,A nice idea but fell a little flat,"I LOVE energy drinks. I have one or two a day. I have tried many different kinds so when I stubbled upon this brand I had to try it. First, they are pretty pricey espescially for the size and caffeine content. I liked that they were sugar free about they tatse sugar free as well. There is also a lingering vitamin taste. I don't know if I will try them again. I might try an different flavor to see if anything changes. This tatsted like a sugar free red gatorade with an aftertaste."
352,Amazon.com: Customer reviews: Alani Energy Drink,"June 11, 2022",4.0 out of 5 stars,Best energy drink without jitters,Love the the flavors just wish it came with a variety pack.
353,Amazon.com: Customer reviews: Alani Energy Drink,"May 27, 2022",4.0 out of 5 stars,Fulfilling,Great taste plus a great burst of energy!
354,Amazon.com: Customer reviews: Alani Energy Drink,"May 26, 2022",4.0 out of 5 stars,Pricey but good,These taste great but they are too expensive
355,Amazon.com: Customer reviews: Alani Energy Drink,"May 24, 2022",4.0 out of 5 stars,Great flavor,Great flavor. Taste like a cherry slushy
356,Amazon.com: Customer reviews: Alani Energy Drink,"May 16, 2022",4.0 out of 5 stars,Great product but stinky packaging,"Good as ever, not expired, but there was wetness or something inside of the packaging and it smelled like rotten fish. I’ve had to thoroughly wash all the cans."
357,Amazon.com: Customer reviews: Alani Energy Drink,"May 9, 2022",4.0 out of 5 stars,Great flavor,Great product. Price too high
358,Amazon.com: Customer reviews: Alani Energy Drink,"May 8, 2022",4.0 out of 5 stars,Taste great,"Was very excited to try this but when received and opened the box I had 2 of the 12 drinks leaking, so I’m not too thrilled about the wasted money on 2 of drinks."
359,Amazon.com: Customer reviews: Alani Energy Drink,"March 27, 2022",4.0 out of 5 stars,Best energy drink ever!!,There is nothing I don't like the flavor is amazing. And refreshing a great pick me up in the afternoon
360,Amazon.com: Customer reviews: Alani Energy Drink,"March 13, 2022",4.0 out of 5 stars,Came damage a can was leaking.,"Has good flavor. Just wish for the money none of them came dended or broken. Glad I looked, opened the case right away to find it."
