,product,date,rating,title,reviews,combined,sentiment,sentiment_taste,sentiment_flavor,sentiment_price,sentiment_package,sentiment_value,sentiment_packaging
339,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-09-05,5.0,human battery door grocery store price,buying drink online often come markup right price local store classic red bull flavor something cult following good reason energy buzz great lot get done short amount time,human battery door grocery store price buying drink online often come markup right price local store classic red bull flavor something cult following good reason energy buzz great lot get done short amount time,1,,0.8442,0.8442,,,
442,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-09-07,5.0,crack,watermelon favorite flavor,crack watermelon favorite flavor,1,,0.4588,,,,
278,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-08,5.0,nothing beat bull,tried many beat red bull,nothing beat bull tried many beat red bull,1,,,,,,
279,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-08,5.0,good service,like service drink,good service like service drink,1,,,,,,
441,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-09-10,5.0,expensive,taste great give energy high priced,expensive taste great give energy high priced,1,0.7351,,0.7351,,,
440,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-09-11,5.0,redbull,love redbull really expensive affordable amazon best price amazon,redbull love redbull really expensive affordable amazon best price amazon,1,,,0.9067,,,
439,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-09-13,5.0,shipped fast,love wish orange tangerine still,shipped fast love wish orange tangerine still,1,,,,,,
113,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-09-16,5.0,red bull,best energy,red bull best energy,1,,,,,,
277,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-16,5.0,must pantry,must pantry order every week always described delivered time glad handled better couple damaged,must pantry must pantry order every week always described delivered time glad handled better couple damaged,1,,,,,,
338,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-09-19,5.0,bien,buena bebida,bien buena bebida,1,,,,,,
276,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-22,5.0,give wing,give wing,give wing give wing,1,,,,,,
275,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-23,4.0,good,good,good good,1,,,,,,
112,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-09-23,5.0,,max verstappen, max verstappen,1,,,,,,
274,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-25,5.0,taurine versus caffeine,hello brian would rather drink red bull coffee one time young like purchasing red bull amazon easy order pm next morning,taurine versus caffeine hello brian would rather drink red bull coffee one time young like purchasing red bull amazon easy order pm next morning,1,,,,,,
337,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-09-25,4.0,yum,good,yum good,1,,,,,,
336,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-09-25,5.0,enegry drinks,love taste help thur day,enegry drinks love taste help thur day,1,0.7845,,,,,
335,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-09-26,5.0,broken open red bowl leaking,ordered original red ball happened first time ordered large can two leaking ordered ounce can pack box completely ripped open two rolling around box one leaking product great family love red bull husband drink red bull every day drink original drink blueberry order red bull amazon time reason every single time mine case leak ordered husband die ounce blueberry red bull four pack six box four pack individually none leaked mine rolling around box busted open sure ounce can ended leaking two leaking received month ago love rebel love product wish leaking every time got,broken open red bowl leaking ordered original red ball happened first time ordered large can two leaking ordered ounce can pack box completely ripped open two rolling around box one leaking product great family love red bull husband drink red bull every day drink original drink blueberry order red bull amazon time reason every single time mine case leak ordered husband die ounce blueberry red bull four pack six box four pack individually none leaked mine rolling around box busted open sure ounce can ended leaking two leaking received month ago love rebel love product wish leaking every time got,1,,,,,,
273,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-27,5.0,worth know gon na keep buying gas station otherwise,saves trip gas station money comes box containing oz can fyi,worth know gon na keep buying gas station otherwise saves trip gas station money comes box containing oz can fyi,1,,,,,,
111,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-09-28,1.0,can box,package opened can instead,can box package opened can instead,0,,,,0.0,,
272,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-29,5.0,great value,redbull taste great good value,great value redbull taste great good value,1,0.9423,,,,0.9423,0.9423
271,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-09-29,5.0,red bull great stuff,best market bought sale buy sale great taste red bull always give kick energy,red bull great stuff best market bought sale buy sale great taste red bull always give kick energy,1,0.9382,,,,,
438,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-09-29,5.0,red bull give u wing,watermelon best wish packaging better totally worth,red bull give u wing watermelon best wish packaging better totally worth,1,,,,,,
334,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-09-29,5.0,redbull forever best energy drink ever made idc,redbull elite,redbull forever best energy drink ever made idc redbull elite,1,,,,,,
110,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-09-30,5.0,described,sugar free red bull,described sugar free red bull,1,,,,,,
270,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-03,5.0,red bull addiction,great midterm also lot convenient cheaper getting gas station store,red bull addiction great midterm also lot convenient cheaper getting gas station store,1,,,,,,
99,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-03,5.0,wings,mmmmm gave wing,wings mmmmm gave wing,1,,,,,,
269,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-03,5.0,good value considering,better priced store,good value considering better priced store,1,,,0.802,,0.802,0.802
268,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-04,5.0,redbull,say redbull,redbull say redbull,1,,,,,,
437,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-04,5.0,little,first absolutely love flavor redbull one best friend completely addicted favorite flavor dragon fruit one close second one get punctured leak bought four case redbull monster issue still definitely recommend buying case want save little bit money hate going grocery store know drink mindful check come,little first absolutely love flavor redbull one best friend completely addicted favorite flavor dragon fruit one close second one get punctured leak bought four case redbull monster issue still definitely recommend buying case want save little bit money hate going grocery store know drink mindful check come,1,,0.957,,,,
333,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-05,5.0,excellent,love would buy,excellent love would buy,1,,,,,,
436,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-06,1.0,damaged broken,box broken damaged plastic can broken can dented horrible,damaged broken box broken damaged plastic can broken can dented horrible,0,,,,,,
266,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-08,5.0,expensive,course love read bull charge way much many get,expensive course love read bull charge way much many get,1,,,,,,
267,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-08,2.0,packaged arrived covered mold,packaged arrived next day covered disgusting mold grossed disappointed also can opened leaked everywhere,packaged arrived covered mold packaged arrived next day covered disgusting mold grossed disappointed also can opened leaked everywhere,0,,,,-0.8481,,
98,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-09,2.0,unwanted surprise,recently bought red bull drink disappointment live advertised flavor despite promising name tasted nothing like peach rather overwhelmingly artificial sweetness left strange aftertaste unexpected flavor major letdown genuinely looking forward peachy refreshment positive side provide expected energy boost thanks caffeine ingredient however mislabeled flavor significant drawback hope red bull address error avoid disappointing customer like excited try peach edition sugar,unwanted surprise recently bought red bull drink disappointment live advertised flavor despite promising name tasted nothing like peach rather overwhelmingly artificial sweetness left strange aftertaste unexpected flavor major letdown genuinely looking forward peachy refreshment positive side provide expected energy boost thanks caffeine ingredient however mislabeled flavor significant drawback hope red bull address error avoid disappointing customer like excited try peach edition sugar,0,0.3863,0.3863,,,,
97,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-09,1.0,aspartame quietly swapped sucralose,recently quietly red bull decided make switch aspartame sucralose product drinking time week noticed something immediately sickeningly sweet aftertaste sucralose appealing purchasing anymore,aspartame quietly swapped sucralose recently quietly red bull decided make switch aspartame sucralose product drinking time week noticed something immediately sickeningly sweet aftertaste sucralose appealing purchasing anymore,0,-0.0258,,,,,
96,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-10,1.0,horrible,item damaged,horrible item damaged,0,,,,,,
95,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-10,5.0,price,can opened pour drain flat carbonation hope happen open drink price u pay red bull always perfect disappointed since drink can day,price can opened pour drain flat carbonation hope happen open drink price u pay red bull always perfect disappointed since drink can day,1,,,0.4767,,,
331,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-10,5.0,good,good product arrived time good condition,good good product arrived time good condition,1,,,,,,
332,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-10,1.0,damaged can,several busted tell person delivered im trucker got home can missing threw box,damaged can several busted tell person delivered im trucker got home can missing threw box,0,,,,,,
435,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-10,5.0,favorite,favorite,favorite favorite,1,,,,,,
94,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-12,5.0,price best amazon,nothing dislike love red bull,price best amazon nothing dislike love red bull,1,,,0.5742,,,
330,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-13,5.0,convenient,sure say decent price nice hand,convenient sure say decent price nice hand,1,,,0.8074,,,
93,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-14,1.0,great deal can full,normally issue occasionally get order can punctured sealed empty broken last order like let go past getting frustrated take away value product price another thing way get replacement refund anything receive pack half empty oh well,great deal can full normally issue occasionally get order can punctured sealed empty broken last order like let go past getting frustrated take away value product price another thing way get replacement refund anything receive pack half empty oh well,0,,,0.25,,0.25,0.25
434,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-15,5.0,best taste,favorite flavor getting hard find good price also,best taste favorite flavor getting hard find good price also,1,0.8658,0.8658,0.8658,,,
265,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-15,5.0,expected,came expected damage packing product,expected came expected damage packing product,1,,,,,,
92,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-15,5.0,great price,taste great give great energy boost well packaged delivered time care thank driver actually following delivery instruction,great price taste great give great energy boost well packaged delivered time care thank driver actually following delivery instruction,1,0.9747,,0.9747,0.9747,,
263,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-16,5.0,red bull door fair price,never issue getting fresh red bull delivered front door,red bull door fair price never issue getting fresh red bull delivered front door,1,,,0.0869,,,
90,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-16,5.0,best deal available red bull,bit red bull fiend find tastier easier stomach coffee morning ordering oz amazon couple month work well significantly cheaper swinging convenience store way work always arrived good condition,best deal available red bull bit red bull fiend find tastier easier stomach coffee morning ordering oz amazon couple month work well significantly cheaper swinging convenience store way work always arrived good condition,1,,,,,,
264,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-16,5.0,energy drink,always order amazing price,energy drink always order amazing price,1,,,0.7096,,,
89,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-16,5.0,problem,ordered case oz sugar free redbull pack received quickly issue ca beat price either regular buyer long selling,problem ordered case oz sugar free redbull pack received quickly issue ca beat price either regular buyer long selling,1,,,0.1531,,,
91,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-16,5.0,sugar free,good,sugar free good,1,,,,,,
262,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-16,1.0,entire case flat,entire case red bull flat tasted terrible,entire case flat entire case red bull flat tasted terrible,0,-0.4767,,,,,
260,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-17,5.0,great,everything perfect advertised got great deal thanks,great everything perfect advertised got great deal thanks,1,,,,,,
261,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-17,5.0,great deal,bought prime day buck october th beat,great deal bought prime day buck october th beat,1,,,,,,
88,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-17,5.0,good price,tastes great,good price tastes great,1,0.7906,,0.7906,,,
259,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-18,5.0,quality good,satisfied received advance taste pure,quality good satisfied received advance taste pure,1,0.6908,,,,,
433,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-18,1.0,sent usps,sent usps showed box bunch busted open impressed,sent usps sent usps showed box bunch busted open impressed,0,,,,,,
258,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-19,1.0,toxic,covered liquid black mold,toxic covered liquid black mold,0,,,,,,
257,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-20,5.0,arrived time perfect condition,love red bull really love use food stamp amazon purchase received exactly ordered arrived time perfect condition tasted delicious usual,arrived time perfect condition love red bull really love use food stamp amazon purchase received exactly ordered arrived time perfect condition tasted delicious usual,1,0.969,,,,,
87,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-21,1.0,ordering product,disappointed second time package arrived taken home compromised opened trust product arrives wet smell chemical product consumable since product eligible return refund never,ordering product disappointed second time package arrived taken home compromised opened trust product arrives wet smell chemical product consumable since product eligible return refund never,0,,,,0.0516,,
432,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-22,5.0,package damaged,usually can damaged beyond use time,package damaged usually can damaged beyond use time,1,,,,-0.7003,,
329,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-22,5.0,great price,cheaper purchased store,great price cheaper purchased store,1,,,0.6249,,,
86,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-22,4.0,balanced perspective,first thing struck taste red bull familiar flavor profile resembles classic red bull energy drink without sugar taste sweet yet overly lacked syrupy texture sugary energy drink matter personal preference found reasonably enjoyable one main selling point product nature individual looking reduce sugar intake avoid sugar crash associated energy drink red bull suitable choice absence sugar significant advantage especially conscious daily sugar consumption term energy boost decent exceptional felt noticeable increase alertness energy provide intense jolt energy drink might positive aspect help avoid jitteriness associated excessive caffeine intake however essential aware caffeine content red bull lower energy drink still relatively high individual sensitive caffeine cautious downside energy drink like red bull relatively expensive compared source caffeine energy coffee price factor might influence one decision purchase product conclusion red bull energy drink offer alternative familiar taste moderate energy boost suitable option enjoy red bull flavor want avoid sugar however cost caffeine content taken consideration making choice energy drink advisable consume moderation mindful individual caffeine tolerance,balanced perspective first thing struck taste red bull familiar flavor profile resembles classic red bull energy drink without sugar taste sweet yet overly lacked syrupy texture sugary energy drink matter personal preference found reasonably enjoyable one main selling point product nature individual looking reduce sugar intake avoid sugar crash associated energy drink red bull suitable choice absence sugar significant advantage especially conscious daily sugar consumption term energy boost decent exceptional felt noticeable increase alertness energy provide intense jolt energy drink might positive aspect help avoid jitteriness associated excessive caffeine intake however essential aware caffeine content red bull lower energy drink still relatively high individual sensitive caffeine cautious downside energy drink like red bull relatively expensive compared source caffeine energy coffee price factor might influence one decision purchase product conclusion red bull energy drink offer alternative familiar taste moderate energy boost suitable option enjoy red bull flavor want avoid sugar however cost caffeine content taken consideration making choice energy drink advisable consume moderation mindful individual caffeine tolerance,1,0.9836,0.9836,0.9836,,,
328,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-23,3.0,package damaged,cans fine box arrived damaged,package damaged cans fine box arrived damaged,0,,,,-0.6124,,
84,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-23,1.0,priced,walmart way cheaper bad quality bad durability bad flatness,priced walmart way cheaper bad quality bad durability bad flatness,0,,,-0.8885,,,
85,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-23,5.0,love sugar free redbull,ordered case stock fridge work garage fridge came tact without issue cheapest price found per time order tastes great morning really like coffee mix well vodka,love sugar free redbull ordered case stock fridge work garage fridge came tact without issue cheapest price found per time order tastes great morning really like coffee mix well vodka,1,0.9476,,0.9476,,,
327,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-10-24,5.0,redbull give wing,love redbull even open door,redbull give wing love redbull even open door,1,,,,,,
83,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-24,5.0,good value great prod,good value great prod,good value great prod good value great prod,1,,,,,0.9571,0.9571
82,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-25,3.0,great drink,love sugar free red bull ordered continuous subscription delivered however putting refrigerator pulled can caved first thought might vacuumed sealed much opened took sip flat good know drink cheap decided could take chance buying receiving another case like one got canceled subscription disappointment,great drink love sugar free red bull ordered continuous subscription delivered however putting refrigerator pulled can caved first thought might vacuumed sealed much opened took sip flat good know drink cheap decided could take chance buying receiving another case like one got canceled subscription disappointment,0,,,,,,
81,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-26,5.0,quick delivery,amazing deal especially drink every day,quick delivery amazing deal especially drink every day,1,,,,,,
80,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-27,2.0,flat old gross,sure jostled shipping ordering year last month taste terrible expired,flat old gross sure jostled shipping ordering year last month taste terrible expired,0,-0.5994,,,,,
431,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-10-27,5.0,delicious,great product,delicious great product,1,,,,,,
79,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-28,5.0,redbull,love,redbull love,1,,,,,,
78,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-30,5.0,buying bulk save,definitely worth sale less full price local gas station deal similar mix match time,buying bulk save definitely worth sale less full price local gas station deal similar mix match time,1,,,0.7783,,,
77,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-10-31,1.0,received pk expires day,nothing wrong brand sure supposed drink oz redbulls day received expires,received pk expires day nothing wrong brand sure supposed drink oz redbulls day received expires,0,,,,,,
256,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-10-31,5.0,red bull,great price,red bull great price,1,,,0.6249,,,
326,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-01,5.0,taste great,red bull one favorite tasting go energy drink can right size taking go purse drinking home needed additionally enjoy using red bull mix drink taste great added mix beverage durable can always added item cooler boat,taste great red bull one favorite tasting go energy drink can right size taking go purse drinking home needed additionally enjoy using red bull mix drink taste great added mix beverage durable can always added item cooler boat,1,0.9477,,,,,
255,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-02,5.0,red bull energy drink,nice drink,red bull energy drink nice drink,1,,,,,,
76,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-02,5.0,bang buck,price way better store obviously red bull best ever,bang buck price way better store obviously red bull best ever,1,,,0.7964,,,
75,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-03,5.0,great deal,good deal price,great deal good deal price,1,,,0.7906,,,
74,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-04,5.0,red bull give wing,diet red,red bull give wing diet red,1,,,,,,
254,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-04,5.0,good buy,good deal cheaper store,good buy good deal cheaper store,1,,,,,,
73,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-05,5.0,good,good,good good,1,,,,,,
72,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-06,5.0,cheaper buying single,love redbull great stuff buy bulk save money,cheaper buying single love redbull great stuff buy bulk save money,1,,,,,,
325,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-06,5.0,redbull,case came perfectly fine can good size complaint,redbull case came perfectly fine can good size complaint,1,,,,,,
71,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-07,5.0,quick delivery,red bull sugar free game changer refreshing boost energy,quick delivery red bull sugar free game changer refreshing boost energy,1,,,,,,
324,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-07,5.0,thanks,wake red bull,thanks wake red bull,1,,,,,,
253,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-07,5.0,love red bull,case red bull came undamaged can dented flat taste greag would store new favorite way buy red bull addiction perfect,love red bull case red bull came undamaged can dented flat taste greag would store new favorite way buy red bull addiction perfect,1,0.8979,,,,,
430,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-11-08,1.0,package came destroyed even open can bag,,package came destroyed even open can bag ,0,,,,-0.4939,,
70,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-09,1.0,damaged packaging,product came damaged red bull box soaked one red bull cam crushed mailing box damaged make believe put shipping box way,damaged packaging product came damaged red bull box soaked one red bull cam crushed mailing box damaged make believe put shipping box way,0,,,,,,
69,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-14,2.0,problem without sugar sweetners provide energy boost,taste like coffee taste energy result since sugar sweetners main concern mention giving energy like one sugar like taste red bull want sugar energy boost need make product function clearer stopped buying giving energy boost assume like selling coffee without caffeine taste,problem without sugar sweetners provide energy boost taste like coffee taste energy result since sugar sweetners main concern mention giving energy like one sugar like taste red bull want sugar energy boost need make product function clearer stopped buying giving energy boost assume like selling coffee without caffeine taste,0,0.9753,,,,,
429,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-11-15,5.0,good flavor,love take work every day,good flavor love take work every day,1,,0.7964,,,,
323,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-15,5.0,taste great,energy drink fabulous taste work long hour totally help shift,taste great energy drink fabulous taste work long hour totally help shift,1,0.9117,,,,,
109,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-11-16,2.0,good product dented can,good product order monthly came plastic bag instead box can dented needs box,good product dented can good product order monthly came plastic bag instead box can dented needs box,0,,,,,,
252,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-16,5.0,pairs great jager,definitely buy mix alcohal bomb away,pairs great jager definitely buy mix alcohal bomb away,1,,,,,,
428,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-11-17,5.0,great price,great price taste great,great price great price taste great,1,0.9231,,0.9231,,,
68,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-19,5.0,god help love stuff,year old use golf course provides real energy power love,god help love stuff year old use golf course provides real energy power love,1,,,,,,
427,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-11-19,5.0,delicious,can came dented nothing busted much worth money paid make sure rense can drinking,delicious can came dented nothing busted much worth money paid make sure rense can drinking,1,,,,,,
251,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-19,5.0,yum,play video order regularly idk happened happened disappointed ever line whomever charge order allowed get delivered way,yum play video order regularly idk happened happened disappointed ever line whomever charge order allowed get delivered way,1,,,,,,
322,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-21,1.0,dented can,red bull box torn open end retapped cans badly dented rolling around inside outer box,dented can red bull box torn open end retapped cans badly dented rolling around inside outer box,0,,,,,,
